ID_Vendedor,Data,ID_Cliente,Cliente,Contrato,Vendedor,Gestão
6787,2023-08-26,22455,Renata Campos,Plano de 10 anos,Juliana,Saad
6788,2023-06-13,22456,Anderson Coelho,Plano de 5 anos,Rodrigo,Saad
6789,2023-02-24,22460,Daniela Sousa,Plano Anual,Mario,Saad
6790,2023-01-29,22464,Leticia Cunha,Plano Anual,Ricardo,Saad
6791,2023-05-12,22466,Rodrigo Neves,Plano Anual,Ricardo,Saad
6792,2023-07-27,22468,Carlos Souza,Plano de 5 anos,Ricardo,Saad
6793,2023-07-12,22470,Isabela Castro,Plano de 5 anos,Ricardo,Saad
6794,2023-04-16,22475,Pedro Oliveira,Plano de 5 anos,Pedro,Saad
6795,2023-08-04,22480,Renata Campos,Plano de 10 anos,Anchieta,Saad
6796,2023-06-16,22484,Isabela Castro,Plano de 10 anos,Fernanda,Saad
6797,2023-08-29,22489,Rafael Mendes,Plano de 5 anos,Daniela,Saad
6798,2023-04-14,22490,Beatriz Cardoso,Plano de 10 anos,Ricardo,Saad
6799,2023-04-27,22492,Mariana Duarte,Plano Anual,Anchieta,Saad
6800,2023-05-12,22493,Tatiana Moreira,Plano de 5 anos,Juliana,Saad
6801,2023-05-16,22499,Bruna Ribeiro,Plano Anual,Anchieta,Saad
6802,2023-02-02,22503,Thiago Monteiro,Plano Anual,Ricardo,Saad
6803,2023-06-09,22504,Renata Campos,Plano Anual,Anchieta,Saad
6804,2023-10-03,22511,Henrique Lopes,Plano de 10 anos,Ricardo,Saad
6805,2023-04-20,22515,Beatriz Cardoso,Plano de 10 anos,Cássia,Saad
6806,2023-10-10,22519,Carlos Souza,Plano de 5 anos,Anchieta,Saad
6807,2023-12-06,22522,Vanessa Correia,Plano de 10 anos,Fernando,Saad
6808,2023-03-17,22527,Vanessa Correia,Plano de 5 anos,Ricardo,Saad
6809,2023-02-10,22531,Juliana Lima,Plano de 10 anos,Anchieta,Saad
6810,2023-02-23,22537,Henrique Lopes,Plano Anual,Pedro,Saad
6811,2023-10-05,22540,Pedro Oliveira,Plano Anual,Ricardo,Saad
6812,2023-08-17,22543,Fernando Alves,Plano Anual,Ricardo,Saad
6813,2023-12-23,22546,Vinicius Torres,Plano Anual,Pedro,Saad
6814,2023-12-28,22547,Eduardo Moura,Plano de 10 anos,Ricardo,Saad
6815,2023-04-12,22553,Anderson Coelho,Plano de 10 anos,Fernando,Saad
6816,2023-09-01,22555,Camila Rodrigues,Plano de 5 anos,Gabriel,Saad
6817,2023-08-05,22558,Roberto Martins,Plano Anual,Thiago,Saad
6818,2023-02-21,22559,Bruno Castro,Plano Anual,Ricardo,Saad
6819,2023-03-28,22563,Anderson Coelho,Plano de 5 anos,Anchieta,Saad
6820,2023-01-26,22567,Daniela Sousa,Plano Anual,Daniela,Saad
6821,2023-10-24,22570,Ana Costa,Plano de 10 anos,Thiago,Saad
6822,2023-06-23,22574,Isabela Castro,Plano de 5 anos,Ricardo,Saad
6823,2023-05-02,22578,Pedro Oliveira,Plano de 5 anos,Rodrigo,Saad
6824,2023-01-10,22582,Renata Campos,Plano de 5 anos,Ricardo,Saad
6825,2023-11-10,22583,José Carvalho,Plano Anual,Ricardo,Saad
6826,2023-09-08,22586,Thiago Monteiro,Plano de 5 anos,Anchieta,Saad
6827,2023-01-06,22590,Marcos Pereira,Plano de 5 anos,Mariana,Saad
6828,2023-02-23,22596,Carlos Souza,Plano Anual,Anchieta,Saad
6829,2023-09-09,22598,Pedro Oliveira,Plano de 5 anos,Mariana,Saad
6830,2023-09-03,22599,Beatriz Cardoso,Plano de 5 anos,Ricardo,Saad
6831,2023-04-23,22605,Bruna Ribeiro,Plano de 10 anos,Anchieta,Saad
6832,2023-06-27,22609,Fernanda Gomes,Plano de 5 anos,Ricardo,Saad
6833,2023-04-07,22611,Juliana Lima,Plano de 10 anos,Ricardo,Saad
6834,2023-09-26,22613,Isabela Castro,Plano Anual,Daniela,Saad
6835,2023-01-07,22616,Tatiana Moreira,Plano de 5 anos,Ricardo,Saad
6836,2023-01-19,22621,Maria Santos,Plano de 5 anos,Amanda,Saad
6837,2023-08-17,22624,Monica Batista,Plano de 10 anos,Anchieta,Saad
6838,2023-03-22,22626,Beatriz Cardoso,Plano de 5 anos,Ricardo,Saad
6839,2023-05-16,22633,Vinicius Torres,Plano Anual,Pedro,Saad
6840,2023-04-04,22636,Raquel Pires,Plano de 5 anos,Amanda,Saad
6841,2023-12-07,22640,Camila Rodrigues,Plano de 10 anos,Ricardo,Saad
6842,2023-03-19,22641,João Silva,Plano Anual,Thiago,Saad
6843,2023-01-22,22643,Rafael Mendes,Plano Anual,Ricardo,Saad
6844,2023-10-17,22644,Maria Santos,Plano de 5 anos,Thiago,Saad
6845,2023-12-26,22649,Simone Fonseca,Plano de 5 anos,Thiago,Saad
6846,2023-07-21,22653,Paula Melo,Plano Anual,Anchieta,Saad
6847,2023-04-18,22658,Bruna Ribeiro,Plano de 5 anos,Amanda,Saad
6848,2023-04-29,22663,Anderson Coelho,Plano de 10 anos,Amanda,Saad
6849,2023-08-08,22664,Vinicius Torres,Plano de 10 anos,Beatriz,Saad
6850,2023-02-12,22665,Leticia Cunha,Plano de 10 anos,Ricardo,Saad
6851,2023-11-16,22667,Mariana Duarte,Plano Anual,Mariana,Saad
6852,2023-12-08,22670,Lucas Teixeira,Plano de 10 anos,Anchieta,Saad
6853,2023-03-01,22674,Paulo Nascimento,Plano Anual,Anchieta,Saad
6854,2023-09-01,22678,Rodrigo Neves,Plano de 10 anos,Anchieta,Saad
6855,2023-08-31,22682,Fernanda Gomes,Plano de 10 anos,Anchieta,Saad
6856,2023-12-15,22687,Pedro Oliveira,Plano de 5 anos,Mario,Saad
6857,2023-12-27,22691,Isabela Castro,Plano de 5 anos,Anchieta,Saad
6858,2023-11-10,22693,João Silva,Plano de 5 anos,Ricardo,Saad
6859,2023-12-28,22699,Henrique Lopes,Plano de 10 anos,Anchieta,Saad
6860,2023-09-19,22700,Juliana Lima,Plano de 10 anos,Anchieta,Saad
6861,2023-02-25,22701,Vanessa Correia,Plano de 5 anos,Daniela,Saad
6862,2023-02-12,22703,Renata Campos,Plano Anual,Carlos,Saad
6863,2023-08-16,22706,Vinicius Torres,Plano de 10 anos,Ricardo,Saad
6864,2023-11-18,22707,Mariana Duarte,Plano de 10 anos,Ricardo,Saad
6865,2023-07-01,22713,Eduardo Moura,Plano de 5 anos,Fernando,Saad
6866,2023-08-29,22717,Raquel Pires,Plano Anual,Daniela,Saad
6867,2023-01-20,22719,Leonardo Vieira,Plano Anual,Rodrigo,Saad
6868,2023-05-14,22722,Ana Costa,Plano de 5 anos,Ricardo,Saad
6869,2023-10-06,22725,Juliana Lima,Plano Anual,Ricardo,Saad
6870,2023-01-06,22729,Patricia Rocha,Plano Anual,Anchieta,Saad
6871,2023-09-10,22730,Anderson Coelho,Plano de 10 anos,Ricardo,Saad
6872,2023-05-31,22731,Juliana Lima,Plano de 5 anos,Ricardo,Saad
6873,2023-01-05,22733,Rodrigo Neves,Plano de 5 anos,Ricardo,Saad
6874,2023-09-08,22737,Roberto Martins,Plano de 5 anos,Lucas,Saad
6875,2023-04-11,22741,Paulo Nascimento,Plano de 5 anos,Ricardo,Saad
6876,2023-02-14,22746,Isabela Castro,Plano de 10 anos,Ricardo,Saad
6877,2023-11-19,22748,Gabriel Ramos,Plano de 5 anos,Anchieta,Saad
6878,2023-05-26,22749,Mariana Duarte,Plano de 5 anos,Ricardo,Saad
6879,2023-10-29,22753,Lucas Teixeira,Plano de 10 anos,Cássia,Saad
6880,2023-12-09,22757,Patricia Rocha,Plano de 10 anos,Ricardo,Saad
6881,2023-03-14,22762,João Silva,Plano de 5 anos,Anchieta,Saad
6882,2023-03-02,22767,José Carvalho,Plano Anual,Amanda,Saad
6883,2024-10-10,22770,Daniela Sousa,Plano de 10 anos,Mariana,Saad
6884,2024-08-09,22776,Fernanda Gomes,Plano Anual,Ricardo,Saad
6885,2024-12-05,22780,Gustavo Azevedo,Plano de 10 anos,Ricardo,Saad
6886,2024-05-08,22784,Anderson Coelho,Plano Anual,Anchieta,Saad
6887,2024-01-27,22788,Paulo Nascimento,Plano Anual,Anchieta,Saad
6888,2024-05-23,22791,Ana Costa,Plano de 10 anos,Amanda,Saad
6889,2024-03-19,22792,Fernando Alves,Plano de 10 anos,Mariana,Saad
6890,2024-06-13,22796,Vanessa Correia,Plano Anual,Anchieta,Saad
6891,2024-06-04,22797,Marcelo Rezende,Plano de 10 anos,Ricardo,Saad
6892,2024-11-19,22798,Adriana Farias,Plano de 5 anos,Ricardo,Saad
6893,2024-08-02,22802,Bruno Castro,Plano Anual,Anchieta,Saad
6894,2024-03-19,22803,Monica Batista,Plano de 5 anos,Ricardo,Saad
6895,2024-02-27,22804,Eduardo Moura,Plano de 10 anos,Ricardo,Saad
6896,2024-02-06,22806,Gabriel Ramos,Plano Anual,Ricardo,Saad
6897,2024-02-27,22810,João Silva,Plano de 10 anos,Ricardo,Saad
6898,2024-05-15,22814,Thiago Monteiro,Plano de 5 anos,Anchieta,Saad
6899,2024-01-12,22820,Marcelo Rezende,Plano de 5 anos,Anchieta,Saad
6900,2024-06-09,22822,Gustavo Azevedo,Plano de 10 anos,Anchieta,Saad
6901,2024-09-08,22825,Rodrigo Neves,Plano de 5 anos,Anchieta,Saad
6902,2024-12-31,22828,Raquel Pires,Plano Anual,Camila,Saad
6903,2024-01-14,22832,Lucia Ferreira,Plano de 10 anos,Anchieta,Saad
6904,2024-11-05,22835,Renata Campos,Plano de 10 anos,Anchieta,Saad
6905,2024-09-03,22838,Ana Costa,Plano de 5 anos,Ricardo,Saad
6906,2024-09-12,22840,Carlos Souza,Plano Anual,Ricardo,Saad
6907,2024-04-03,22843,Paulo Nascimento,Plano Anual,Anchieta,Saad
6908,2024-02-08,22850,Cristina Machado,Plano de 10 anos,Patricia,Saad
6909,2024-01-23,22854,Marcos Pereira,Plano de 5 anos,Pedro,Saad
6910,2024-08-10,22855,Ana Costa,Plano de 10 anos,Ricardo,Saad
6911,2024-02-21,22859,Gabriel Ramos,Plano Anual,Ricardo,Saad
6912,2024-03-26,22861,Lucas Teixeira,Plano de 5 anos,Thiago,Saad
6913,2024-10-03,22865,Eduardo Moura,Plano de 10 anos,Ricardo,Saad
6914,2024-06-02,22869,Bruna Ribeiro,Plano de 10 anos,Anchieta,Saad
6915,2024-10-29,22871,Monica Batista,Plano Anual,Thiago,Saad
6916,2024-04-09,22875,Patricia Rocha,Plano Anual,Anchieta,Saad
6917,2024-10-02,22878,Gustavo Azevedo,Plano de 5 anos,Patricia,Saad
6918,2024-05-03,22880,Rafael Mendes,Plano Anual,Ricardo,Saad
6919,2024-03-12,22881,Tatiana Moreira,Plano de 5 anos,Fernanda,Saad
6920,2024-07-05,22885,Beatriz Cardoso,Plano de 5 anos,Ricardo,Saad
6921,2024-03-15,22886,Leonardo Vieira,Plano de 10 anos,Anchieta,Saad
6922,2024-07-13,22893,Marcos Pereira,Plano Anual,Anchieta,Saad
6923,2024-06-05,22898,Tatiana Moreira,Plano de 10 anos,Daniela,Saad
6924,2024-04-30,22903,Ricardo Barbosa,Plano de 5 anos,Carlos,Saad
6925,2024-02-16,22908,Bruna Ribeiro,Plano de 10 anos,Ricardo,Saad
6926,2024-05-08,22912,Carlos Souza,Plano de 10 anos,Anchieta,Saad
6927,2024-06-23,22919,Lucas Teixeira,Plano de 10 anos,Mariana,Saad
6928,2024-11-16,22923,Silvia Cavalcanti,Plano de 5 anos,Anchieta,Saad
6929,2024-03-08,22927,Adriana Farias,Plano Anual,Lucas,Saad
6930,2024-07-17,22929,Vinicius Torres,Plano de 5 anos,Ricardo,Saad
6931,2024-05-07,22932,Anderson Coelho,Plano de 5 anos,Ricardo,Saad
6932,2024-06-23,22939,Gabriel Ramos,Plano de 10 anos,Ricardo,Saad
6933,2024-05-31,22943,Carolina Freitas,Plano Anual,Anchieta,Saad
6934,2024-05-05,22945,Maria Santos,Plano Anual,Ricardo,Saad
6935,2024-12-31,22947,Simone Fonseca,Plano de 5 anos,Ricardo,Saad
6936,2024-02-25,22951,Simone Fonseca,Plano de 5 anos,Mario,Saad
6937,2024-06-27,22953,Marcos Pereira,Plano de 5 anos,Anchieta,Saad
6938,2024-07-18,22955,Anderson Coelho,Plano de 10 anos,Ricardo,Saad
6939,2024-11-26,22957,João Silva,Plano Anual,Ricardo,Saad
6940,2024-07-09,22961,Vanessa Correia,Plano de 10 anos,Ricardo,Saad
6941,2024-04-12,22963,Alexandre Araújo,Plano de 10 anos,Ricardo,Saad
6942,2024-02-13,22967,Lucas Teixeira,Plano de 10 anos,Anchieta,Saad
6943,2024-06-29,22969,Bruna Ribeiro,Plano de 10 anos,Ricardo,Saad
6944,2024-06-14,22970,Anderson Coelho,Plano de 10 anos,Ricardo,Saad
6945,2024-11-02,22976,Bruno Castro,Plano de 5 anos,Anchieta,Saad
6946,2024-09-08,22979,Anderson Coelho,Plano de 10 anos,Mario,Saad
6947,2024-08-04,22981,Carolina Freitas,Plano de 5 anos,Anchieta,Saad
6948,2024-09-18,22982,Pedro Oliveira,Plano de 5 anos,Anchieta,Saad
6949,2024-03-20,22985,Anderson Coelho,Plano Anual,Ricardo,Saad
6950,2024-12-03,22990,Alexandre Araújo,Plano de 5 anos,Anchieta,Saad
6951,2024-09-15,22996,Tatiana Moreira,Plano de 5 anos,Anchieta,Saad
6952,2024-09-03,22999,Simone Fonseca,Plano de 5 anos,Anchieta,Saad
6953,2024-10-05,23001,José Carvalho,Plano de 10 anos,Ricardo,Saad
6954,2024-08-30,23008,Diego Pinto,Plano de 5 anos,Anchieta,Saad
6955,2024-01-30,23015,Silvia Cavalcanti,Plano Anual,Daniela,Saad
6956,2024-07-06,23016,Bruna Ribeiro,Plano Anual,Anchieta,Saad
6957,2024-12-10,23018,Maria Santos,Plano de 5 anos,Ricardo,Saad
6958,2024-06-07,23019,Paula Melo,Plano de 10 anos,Anchieta,Saad
6959,2024-01-03,23024,Raquel Pires,Plano Anual,Ricardo,Saad
6960,2024-01-09,23028,Rodrigo Neves,Plano de 10 anos,Ricardo,Saad
6961,2024-12-31,23032,Daniela Sousa,Plano Anual,Ricardo,Saad
6962,2024-02-24,23036,Paula Melo,Plano de 5 anos,Rodrigo,Saad
6963,2024-09-01,23038,Gustavo Azevedo,Plano de 10 anos,Anchieta,Saad
6964,2024-03-09,23040,Anderson Coelho,Plano de 5 anos,Juliana,Saad
6965,2024-12-13,23044,Diego Pinto,Plano de 10 anos,Ricardo,Saad
6966,2024-03-16,23051,Lucia Ferreira,Plano Anual,Ricardo,Saad
6967,2024-12-17,23054,Paulo Nascimento,Plano de 10 anos,Anchieta,Saad
6968,2024-11-14,23058,Marcos Pereira,Plano Anual,Ricardo,Saad
6969,2024-09-17,23061,Fernanda Gomes,Plano de 5 anos,Anchieta,Saad
6970,2024-03-05,23068,Gustavo Azevedo,Plano de 5 anos,Ricardo,Saad
6971,2024-01-16,23073,Lucas Teixeira,Plano Anual,Ricardo,Saad
6972,2024-03-22,23078,Carlos Souza,Plano de 5 anos,Anchieta,Saad
6973,2024-07-10,23083,Beatriz Cardoso,Plano Anual,Anchieta,Saad
6974,2024-08-18,23087,Marcos Pereira,Plano de 5 anos,Fernanda,Saad
6975,2024-12-15,23093,Ana Costa,Plano Anual,Ricardo,Saad
6976,2024-10-29,23095,José Carvalho,Plano de 10 anos,Lucas,Saad
6977,2024-07-02,23098,Beatriz Cardoso,Plano de 10 anos,Ricardo,Saad
6978,2024-07-14,23101,Marcelo Rezende,Plano de 10 anos,Anchieta,Saad
6979,2024-09-11,23103,Beatriz Cardoso,Plano de 10 anos,Anchieta,Saad
6980,2024-05-23,23104,Alexandre Araújo,Plano Anual,Fernanda,Saad
6981,2024-01-30,23107,Leticia Cunha,Plano de 5 anos,Anchieta,Saad
6982,2024-03-27,23113,Gabriel Ramos,Plano de 10 anos,Anchieta,Saad
6983,2024-09-03,23114,Raquel Pires,Plano de 10 anos,Pedro,Saad
6984,2024-08-06,23115,Leticia Cunha,Plano de 10 anos,Mario,Saad
6985,2024-04-19,23118,Amanda Dias,Plano Anual,Ricardo,Saad
6986,2024-10-27,23122,Daniela Sousa,Plano de 10 anos,Fernando,Saad
6987,2024-11-19,23123,Patricia Rocha,Plano de 10 anos,Fernando,Saad
6988,2024-05-28,23126,Daniela Sousa,Plano de 5 anos,Juliana,Saad
6989,2024-09-20,23129,Patricia Rocha,Plano de 5 anos,Patricia,Saad
6990,2024-04-06,23132,Bruna Ribeiro,Plano Anual,Ricardo,Saad
6991,2024-11-01,23136,Leonardo Vieira,Plano Anual,Ricardo,Saad
6992,2024-04-07,23139,Ricardo Barbosa,Plano de 10 anos,Juliana,Saad
6993,2024-06-19,23143,Tatiana Moreira,Plano de 10 anos,Anchieta,Saad
6994,2024-08-18,23146,Maria Santos,Plano de 5 anos,Ricardo,Saad
6995,2024-03-08,23148,Carolina Freitas,Plano Anual,Fernando,Saad
6996,2024-06-14,23150,Alexandre Araújo,Plano Anual,Ricardo,Saad
6997,2024-07-06,23152,Camila Rodrigues,Plano de 10 anos,Anchieta,Saad
6998,2024-01-13,23153,Tatiana Moreira,Plano de 10 anos,Ricardo,Saad
6999,2024-12-19,23157,Amanda Dias,Plano de 5 anos,Anchieta,Saad
7000,2024-04-06,23159,Thiago Monteiro,Plano de 5 anos,Ricardo,Saad
7001,2024-04-16,23162,Marcos Pereira,Plano Anual,Mariana,Saad
7002,2024-06-26,23165,Juliana Lima,Plano de 5 anos,Anchieta,Saad
7003,2024-02-07,23170,Monica Batista,Plano Anual,Ricardo,Saad
7004,2024-03-02,23176,Renata Campos,Plano Anual,Amanda,Saad
7005,2024-01-06,23177,Isabela Castro,Plano de 10 anos,Camila,Saad
7006,2024-03-21,23183,Maria Santos,Plano de 10 anos,Ricardo,Saad
7007,2024-08-17,23188,Mariana Duarte,Plano de 5 anos,Anchieta,Saad
7008,2024-03-01,23189,Gabriel Ramos,Plano de 5 anos,Ricardo,Saad
7009,2024-08-27,23194,Carolina Freitas,Plano de 5 anos,Ricardo,Saad
7010,2024-07-24,23198,Amanda Dias,Plano de 10 anos,Anchieta,Saad
7011,2024-08-20,23200,Patricia Rocha,Plano de 10 anos,Anchieta,Saad
7012,2024-10-15,23203,Patricia Rocha,Plano de 10 anos,Beatriz,Saad
7013,2024-04-02,23204,Beatriz Cardoso,Plano de 5 anos,Ricardo,Saad
7014,2024-09-28,23211,Cristina Machado,Plano Anual,Pedro,Saad
7015,2024-06-21,23217,Marcelo Rezende,Plano de 5 anos,Beatriz,Saad
7016,2024-02-07,23218,Camila Rodrigues,Plano Anual,Ricardo,Saad
7017,2024-07-14,23220,Felipe Barros,Plano Anual,Pedro,Saad
7018,2024-08-02,23226,Monica Batista,Plano Anual,Lucas,Saad
7019,2024-01-17,23227,Thiago Monteiro,Plano de 10 anos,Mario,Saad
7020,2024-06-28,23228,Rafael Mendes,Plano de 5 anos,Anchieta,Saad
7021,2024-04-23,23231,Monica Batista,Plano Anual,Anchieta,Saad
7022,2024-09-15,23235,Daniela Sousa,Plano Anual,Ricardo,Saad
7023,2024-08-27,23239,Cristina Machado,Plano Anual,Anchieta,Saad
7024,2024-10-24,23243,Ana Costa,Plano de 5 anos,Juliana,Saad
7025,2024-10-15,23244,Adriana Farias,Plano de 5 anos,Ricardo,Saad
7026,2024-12-22,23248,Lucas Teixeira,Plano de 5 anos,Pedro,Saad
7027,2024-12-03,23251,Fernanda Gomes,Plano de 5 anos,Ricardo,Saad
7028,2024-09-25,23254,Marcelo Rezende,Plano Anual,Ricardo,Saad
7029,2024-04-09,23260,Camila Rodrigues,Plano de 10 anos,Anchieta,Saad
7030,2024-08-20,23264,Camila Rodrigues,Plano Anual,Daniela,Saad
7031,2024-04-26,23268,Maria Santos,Plano Anual,Amanda,Saad
7032,2024-12-08,23270,João Silva,Plano de 5 anos,Ricardo,Saad
7033,2024-10-26,23272,Vinicius Torres,Plano Anual,Mario,Saad
7034,2024-02-21,23275,Monica Batista,Plano de 5 anos,Ricardo,Saad
7035,2024-03-02,23279,Rodrigo Neves,Plano Anual,Ricardo,Saad
7036,2024-01-18,23282,Isabela Castro,Plano de 10 anos,Anchieta,Saad
7037,2024-03-10,23285,Carlos Souza,Plano Anual,Rodrigo,Saad
7038,2024-12-28,23291,Carolina Freitas,Plano de 5 anos,Gabriel,Saad
7039,2024-02-08,23293,Ricardo Barbosa,Plano Anual,Cássia,Saad
7040,2024-02-07,23297,Vinicius Torres,Plano de 10 anos,Carlos,Saad
7041,2024-08-17,23298,Roberto Martins,Plano Anual,Anchieta,Saad
7042,2024-11-24,23301,Beatriz Cardoso,Plano de 10 anos,Ricardo,Saad
7043,2024-10-10,23303,Gustavo Azevedo,Plano Anual,Anchieta,Saad
7044,2024-12-12,23305,Simone Fonseca,Plano de 5 anos,Rodrigo,Saad
7045,2024-05-21,23307,Marcos Pereira,Plano de 5 anos,Anchieta,Saad
7046,2024-07-18,23308,Juliana Lima,Plano de 5 anos,Anchieta,Saad
7047,2024-08-09,23309,Anderson Coelho,Plano Anual,Anchieta,Saad
7048,2024-10-08,23313,Bruno Castro,Plano de 10 anos,Ricardo,Saad
7049,2024-10-18,23315,Roberto Martins,Plano Anual,Cássia,Saad
7050,2024-05-04,23320,Roberto Martins,Plano Anual,Ricardo,Saad
7051,2024-10-30,23324,Cristina Machado,Plano de 10 anos,Ricardo,Saad
7052,2024-05-24,23330,Bruno Castro,Plano Anual,Anchieta,Saad
7053,2024-12-22,23333,Henrique Lopes,Plano de 10 anos,Anchieta,Saad
7054,2024-01-23,23334,Adriana Farias,Plano de 10 anos,Gabriel,Saad
7055,2024-03-10,23339,Henrique Lopes,Plano de 5 anos,Cássia,Saad
7056,2024-01-16,23342,Vanessa Correia,Plano Anual,Fernando,Saad
7057,2024-02-22,23346,Roberto Martins,Plano de 5 anos,Cássia,Saad
7058,2024-12-15,23352,Gabriel Ramos,Plano Anual,Camila,Saad
7059,2024-11-24,23354,Diego Pinto,Plano Anual,Ricardo,Saad
7060,2024-06-28,23359,Eduardo Moura,Plano de 5 anos,Ricardo,Saad
7061,2024-06-20,23361,Leticia Cunha,Plano Anual,Anchieta,Saad
7062,2024-12-03,23366,Beatriz Cardoso,Plano Anual,Ricardo,Saad
7063,2024-04-14,23369,Bruno Castro,Plano de 5 anos,Pedro,Saad
7064,2024-01-09,23375,Roberto Martins,Plano Anual,Anchieta,Saad
7065,2024-09-08,23379,Raquel Pires,Plano Anual,Ricardo,Saad
7066,2024-05-21,23382,Paula Melo,Plano de 5 anos,Ricardo,Saad
7067,2024-09-15,23383,Leticia Cunha,Plano de 5 anos,Anchieta,Saad
7068,2024-09-03,23389,Juliana Lima,Plano Anual,Rodrigo,Saad
7069,2024-11-28,23392,Diego Pinto,Plano Anual,Ricardo,Saad
7070,2024-12-14,23393,Leonardo Vieira,Plano Anual,Cássia,Saad
7071,2024-03-02,23395,Bruno Castro,Plano de 10 anos,Daniela,Saad
7072,2024-01-30,23397,Rafael Mendes,Plano de 5 anos,Ricardo,Saad
7073,2024-01-03,23401,Thiago Monteiro,Plano de 5 anos,Anchieta,Saad
7074,2024-05-14,23406,Raquel Pires,Plano Anual,Ricardo,Saad
7075,2024-02-21,23408,Paula Melo,Plano de 10 anos,Ricardo,Saad
7076,2024-12-20,23412,Marcos Pereira,Plano de 5 anos,Ricardo,Saad
7077,2024-12-24,23414,Felipe Barros,Plano Anual,Anchieta,Saad
7078,2024-04-18,23416,Gustavo Azevedo,Plano de 5 anos,Ricardo,Saad
7079,2024-12-12,23420,Renata Campos,Plano Anual,Anchieta,Saad
7080,2024-04-07,23422,Monica Batista,Plano de 10 anos,Mario,Saad
7081,2024-02-13,23425,Rodrigo Neves,Plano de 5 anos,Anchieta,Saad
7082,2024-02-25,23429,Marcelo Rezende,Plano de 10 anos,Ricardo,Saad
7083,2024-10-22,23431,Rodrigo Neves,Plano de 5 anos,Cássia,Saad
7084,2024-06-22,23432,Amanda Dias,Plano Anual,Anchieta,Saad
7085,2024-08-13,23438,Lucas Teixeira,Plano de 10 anos,Fernando,Saad
7086,2024-10-17,23441,Ricardo Barbosa,Plano Anual,Rodrigo,Saad
7087,2024-06-13,23446,Carlos Souza,Plano de 5 anos,Fernando,Saad
7088,2024-09-04,23450,Marcos Pereira,Plano de 5 anos,Anchieta,Saad
7089,2024-11-05,23455,Thiago Monteiro,Plano de 10 anos,Rodrigo,Saad
7090,2024-08-28,23459,João Silva,Plano de 10 anos,Anchieta,Saad
7091,2024-10-27,23461,Renata Campos,Plano de 10 anos,Ricardo,Saad
7092,2024-11-16,23462,Lucas Teixeira,Plano de 10 anos,Fernanda,Saad
7093,2024-02-27,23464,Diego Pinto,Plano de 5 anos,Ricardo,Saad
7094,2024-04-20,23468,Mariana Duarte,Plano de 5 anos,Ricardo,Saad
7095,2024-08-03,23474,Beatriz Cardoso,Plano de 10 anos,Anchieta,Saad
7096,2024-01-14,23478,Mariana Duarte,Plano de 5 anos,Anchieta,Saad
7097,2024-07-23,23480,Tatiana Moreira,Plano de 5 anos,Ricardo,Saad
7098,2024-09-17,23481,Simone Fonseca,Plano de 10 anos,Anchieta,Saad
7099,2024-04-27,23483,Paulo Nascimento,Plano Anual,Anchieta,Saad
7100,2024-06-19,23485,Henrique Lopes,Plano de 5 anos,Anchieta,Saad
7101,2024-12-14,23488,Amanda Dias,Plano de 5 anos,Mariana,Saad
7102,2024-10-06,23492,Leonardo Vieira,Plano Anual,Patricia,Saad
7103,2024-11-14,23498,Carlos Souza,Plano de 5 anos,Amanda,Saad
7104,2024-09-17,23502,Gustavo Azevedo,Plano de 5 anos,Anchieta,Saad
7105,2024-09-10,23505,Lucia Ferreira,Plano de 5 anos,Ricardo,Saad
7106,2024-10-04,23509,Beatriz Cardoso,Plano de 10 anos,Anchieta,Saad
7107,2024-02-04,23513,Vinicius Torres,Plano de 5 anos,Ricardo,Saad
7108,2024-07-14,23516,Lucas Teixeira,Plano de 5 anos,Anchieta,Saad
7109,2024-03-05,23517,Thiago Monteiro,Plano de 10 anos,Ricardo,Saad
7110,2024-09-26,23521,Anderson Coelho,Plano de 5 anos,Ricardo,Saad
7111,2024-04-30,23524,Camila Rodrigues,Plano Anual,Ricardo,Saad
7112,2024-08-11,23528,Thiago Monteiro,Plano de 5 anos,Ricardo,Saad
7113,2024-05-01,23532,Gustavo Azevedo,Plano Anual,Lucas,Saad
7114,2024-12-17,23535,Felipe Barros,Plano de 10 anos,Ricardo,Saad
7115,2024-04-03,23538,Henrique Lopes,Plano de 5 anos,Ricardo,Saad
7116,2024-12-17,23544,Rodrigo Neves,Plano de 5 anos,Camila,Saad
7117,2024-05-28,23550,João Silva,Plano de 5 anos,Juliana,Saad
7118,2024-07-20,23552,Carlos Souza,Plano de 5 anos,Beatriz,Saad
7119,2024-10-30,23558,Fernanda Gomes,Plano Anual,Ricardo,Saad
7120,2024-11-12,23559,Gabriel Ramos,Plano de 5 anos,Anchieta,Saad
7121,2024-01-05,23565,Gabriel Ramos,Plano de 5 anos,Fernando,Saad
7122,2024-01-17,23567,Lucia Ferreira,Plano Anual,Thiago,Saad
7123,2024-10-25,23572,Leticia Cunha,Plano de 10 anos,Gabriel,Saad
7124,2024-05-28,23574,Adriana Farias,Plano Anual,Ricardo,Saad
7125,2024-09-11,23575,Rafael Mendes,Plano de 10 anos,Ricardo,Saad
7126,2024-04-09,23579,Maria Santos,Plano Anual,Anchieta,Saad
7127,2024-10-01,23586,José Carvalho,Plano de 10 anos,Anchieta,Saad
7128,2024-02-06,23592,Amanda Dias,Plano Anual,Ricardo,Saad
7129,2024-06-01,23597,Carolina Freitas,Plano de 5 anos,Anchieta,Saad
